"Id", "date_photo", "dossier_media", "photo", "photo_IR", "verite_terrain", "materiel", "focale", "sensibilite", "spectre_ir", "tps_expo", "hauteur", "largeur", "heure", "lieu", "region", "position_GPS", "direction_feu", "taux_occupation", "couleur_dominante", "densite", "taux_supperposition", "couleur_fumees", "luminosite", "vegetation", "moment", "nuage", "distance", "presence", "valid", "proprietaire", "sequence", "numimage"
"2461", "11/12/12", "00502", "seq02_rgb_108.png", "seq02_nir_108.png", "seq02_gt_108.png", "", "0", "0", "", "0", "162", "333", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "55", "", "21", "", "", "0", "", "", "1", "Université de Corse", "2", "108"
"2462", "11/12/12", "00502", "seq02_rgb_109.png", "seq02_nir_109.png", "seq02_gt_109.png", "", "0", "0", "", "0", "174", "334", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "49", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "109"
"2463", "11/12/12", "00502", "seq02_rgb_110.png", "seq02_nir_110.png", "seq02_gt_110.png", "", "0", "0", "", "0", "387", "637", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "49", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "110"
"2464", "11/12/12", "00502", "seq02_rgb_111.png", "seq02_nir_111.png", "seq02_gt_111.png", "", "0", "0", "", "0", "175", "335", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "49", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "111"
"2465", "11/12/12", "00502", "seq02_rgb_112.png", "seq02_nir_112.png", "seq02_gt_112.png", "", "0", "0", "", "0", "242", "334", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "48", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "112"
"2466", "11/12/12", "00502", "seq02_rgb_113.png", "seq02_nir_113.png", "seq02_gt_113.png", "", "0", "0", "", "0", "209", "337", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "45", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "113"
"2467", "11/12/12", "00502", "seq02_rgb_114.png", "seq02_nir_114.png", "seq02_gt_114.png", "", "0", "0", "", "0", "193", "338", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "51", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "114"
"2468", "11/12/12", "00502", "seq02_rgb_115.png", "seq02_nir_115.png", "seq02_gt_115.png", "", "0", "0", "", "0", "174", "340", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "46", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "115"
"2469", "11/12/12", "00502", "seq02_rgb_116.png", "seq02_nir_116.png", "seq02_gt_116.png", "", "0", "0", "", "0", "415", "638", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "45", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "116"
"2470", "11/12/12", "00502", "seq02_rgb_117.png", "seq02_nir_117.png", "seq02_gt_117.png", "", "0", "0", "", "0", "402", "555", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "47", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "117"
"2471", "11/12/12", "00502", "seq02_rgb_118.png", "seq02_nir_118.png", "seq02_gt_118.png", "", "0", "0", "", "0", "428", "638", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "40", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "118"
"2472", "11/12/12", "00502", "seq02_rgb_119.png", "seq02_nir_119.png", "seq02_gt_119.png", "", "0", "0", "", "0", "422", "550", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "43", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "119"
"2473", "11/12/12", "00502", "seq02_rgb_120.png", "seq02_nir_120.png", "seq02_gt_120.png", "", "0", "0", "", "0", "444", "637", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "39", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "120"
"2474", "11/12/12", "00502", "seq02_rgb_121.png", "seq02_nir_121.png", "seq02_gt_121.png", "", "0", "0", "", "0", "375", "549", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "39", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "121"
"2475", "11/12/12", "00502", "seq02_rgb_122.png", "seq02_nir_122.png", "seq02_gt_122.png", "", "0", "0", "", "0", "423", "638", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "49", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "122"
"2476", "11/12/12", "00502", "seq02_rgb_123.png", "seq02_nir_123.png", "seq02_gt_123.png", "", "0", "0", "", "0", "379", "560", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "38", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "123"
"2477", "11/12/12", "00502", "seq02_rgb_124.png", "seq02_nir_124.png", "seq02_gt_124.png", "", "0", "0", "", "0", "394", "562", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "45", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "124"
"2478", "11/12/12", "00502", "seq02_rgb_125.png", "seq02_nir_125.png", "seq02_gt_125.png", "", "0", "0", "", "0", "362", "562", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "44", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "125"
"2479", "11/12/12", "00502", "seq02_rgb_126.png", "seq02_nir_126.png", "seq02_gt_126.png", "", "0", "0", "", "0", "391", "530", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "39", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "126"
"2480", "11/12/12", "00502", "seq02_rgb_127.png", "seq02_nir_127.png", "seq02_gt_127.png", "", "0", "0", "", "0", "181", "334", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "40", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "127"
"2481", "11/12/12", "00502", "seq02_rgb_128.png", "seq02_nir_128.png", "seq02_gt_128.png", "", "0", "0", "", "0", "174", "342", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "38", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "128"
"2482", "11/12/12", "00502", "seq02_rgb_129.png", "seq02_nir_129.png", "seq02_gt_129.png", "", "0", "0", "", "0", "171", "334", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "41", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "129"
"2483", "11/12/12", "00502", "seq02_rgb_130.png", "seq02_nir_130.png", "seq02_gt_130.png", "", "0", "0", "", "0", "421", "544", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "49", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "130"
"2484", "11/12/12", "00502", "seq02_rgb_131.png", "seq02_nir_131.png", "seq02_gt_131.png", "", "0", "0", "", "0", "463", "544", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "43", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "131"
"2485", "11/12/12", "00502", "seq02_rgb_132.png", "seq02_nir_132.png", "seq02_gt_132.png", "", "0", "0", "", "0", "183", "512", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "45", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "132"
"2486", "11/12/12", "00502", "seq02_rgb_133.png", "seq02_nir_133.png", "seq02_gt_133.png", "", "0", "0", "", "0", "408", "535", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "48", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "133"
"2487", "11/12/12", "00502", "seq02_rgb_134.png", "seq02_nir_134.png", "seq02_gt_134.png", "", "0", "0", "", "0", "398", "541", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "44", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "134"
"2488", "11/12/12", "00502", "seq02_rgb_135.png", "seq02_nir_135.png", "seq02_gt_135.png", "", "0", "0", "", "0", "429", "549", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "47", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "135"
"2489", "11/12/12", "00502", "seq02_rgb_136.png", "seq02_nir_136.png", "seq02_gt_136.png", "", "0", "0", "", "0", "471", "543", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "47", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "136"
"2490", "11/12/12", "00502", "seq02_rgb_137.png", "seq02_nir_137.png", "seq02_gt_137.png", "", "0", "0", "", "0", "428", "535", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "51", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "137"
"2491", "11/12/12", "00502", "seq02_rgb_138.png", "seq02_nir_138.png", "seq02_gt_138.png", "", "0", "0", "", "0", "518", "537", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "54", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "138"
"2492", "11/12/12", "00502", "seq02_rgb_139.png", "seq02_nir_139.png", "seq02_gt_139.png", "", "0", "0", "", "0", "414", "537", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "52", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "139"
"2493", "11/12/12", "00502", "seq02_rgb_140.png", "seq02_nir_140.png", "seq02_gt_140.png", "", "0", "0", "", "0", "519", "539", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "46", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "140"
"2494", "11/12/12", "00502", "seq02_rgb_141.png", "seq02_nir_141.png", "seq02_gt_141.png", "", "0", "0", "", "0", "427", "539", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "54", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "141"
"2495", "11/12/12", "00502", "seq02_rgb_142.png", "seq02_nir_142.png", "seq02_gt_142.png", "", "0", "0", "", "0", "382", "536", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "47", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "142"
"2496", "11/12/12", "00502", "seq02_rgb_143.png", "seq02_nir_143.png", "seq02_gt_143.png", "", "0", "0", "", "0", "248", "512", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "52", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "143"
"2497", "11/12/12", "00502", "seq02_rgb_144.png", "seq02_nir_144.png", "seq02_gt_144.png", "", "0", "0", "", "0", "358", "525", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "47", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "144"
"2498", "11/12/12", "00502", "seq02_rgb_145.png", "seq02_nir_145.png", "seq02_gt_145.png", "", "0", "0", "", "0", "234", "498", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "50", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "145"
"2499", "11/12/12", "00502", "seq02_rgb_146.png", "seq02_nir_146.png", "seq02_gt_146.png", "", "0", "0", "", "0", "428", "521", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "52", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "146"
"2500", "11/12/12", "00502", "seq02_rgb_147.png", "seq02_nir_147.png", "seq02_gt_147.png", "", "0", "0", "", "0", "404", "519", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "40", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "147"
"2501", "11/12/12", "00502", "seq02_rgb_148.png", "seq02_nir_148.png", "seq02_gt_148.png", "", "0", "0", "", "0", "380", "523", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "54", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "148"
"2502", "11/12/12", "00502", "seq02_rgb_149.png", "seq02_nir_149.png", "seq02_gt_149.png", "", "0", "0", "", "0", "384", "523", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "rouge/red", "0", "42", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "149"
"2503", "11/12/12", "00502", "seq02_rgb_150.png", "seq02_nir_150.png", "seq02_gt_150.png", "", "0", "0", "", "0", "316", "491", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "54", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "150"
"2504", "11/12/12", "00502", "seq02_rgb_151.png", "seq02_nir_151.png", "seq02_gt_151.png", "", "0", "0", "", "0", "333", "493", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "61", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "151"
"2505", "11/12/12", "00502", "seq02_rgb_152.png", "seq02_nir_152.png", "seq02_gt_152.png", "", "0", "0", "", "0", "261", "494", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "43", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "152"
"2506", "11/12/12", "00502", "seq02_rgb_153.png", "seq02_nir_153.png", "seq02_gt_153.png", "", "0", "0", "", "0", "386", "507", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "56", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "153"
"2507", "11/12/12", "00502", "seq02_rgb_154.png", "seq02_nir_154.png", "seq02_gt_154.png", "", "0", "0", "", "0", "296", "497", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "48", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "154"
"2508", "11/12/12", "00502", "seq02_rgb_155.png", "seq02_nir_155.png", "seq02_gt_155.png", "", "0", "0", "", "0", "297", "508", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "42", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "155"
"2509", "11/12/12", "00502", "seq02_rgb_156.png", "seq02_nir_156.png", "seq02_gt_156.png", "", "0", "0", "", "0", "385", "498", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "48", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "156"
"2510", "11/12/12", "00502", "seq02_rgb_157.png", "seq02_nir_157.png", "seq02_gt_157.png", "", "0", "0", "", "0", "295", "356", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "40", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "157"
"2511", "11/12/12", "00502", "seq02_rgb_158.png", "seq02_nir_158.png", "seq02_gt_158.png", "", "0", "0", "", "0", "273", "357", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "39", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "158"
"2512", "11/12/12", "00502", "seq02_rgb_159.png", "seq02_nir_159.png", "seq02_gt_159.png", "", "0", "0", "", "0", "294", "510", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "50", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "159"
"2513", "11/12/12", "00502", "seq02_rgb_160.png", "seq02_nir_160.png", "seq02_gt_160.png", "", "0", "0", "", "0", "270", "507", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "44", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "160"
"2514", "11/12/12", "00502", "seq02_rgb_161.png", "seq02_nir_161.png", "seq02_gt_161.png", "", "0", "0", "", "0", "294", "510", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "49", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "161"
"2515", "11/12/12", "00502", "seq02_rgb_162.png", "seq02_nir_162.png", "seq02_gt_162.png", "", "0", "0", "", "0", "350", "510", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "48", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "162"
"2516", "11/12/12", "00502", "seq02_rgb_163.png", "seq02_nir_163.png", "seq02_gt_163.png", "", "0", "0", "", "0", "315", "500", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "45", "", "18", "", "", "0", "", "", "1", "Université de Corse", "2", "163"
"2517", "11/12/12", "00502", "seq02_rgb_164.png", "seq02_nir_164.png", "seq02_gt_164.png", "", "0", "0", "", "0", "284", "504", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "44", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "164"
"2518", "11/12/12", "00502", "seq02_rgb_165.png", "seq02_nir_165.png", "seq02_gt_165.png", "", "0", "0", "", "0", "330", "510", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "45", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "165"
"2519", "11/12/12", "00502", "seq02_rgb_166.png", "seq02_nir_166.png", "seq02_gt_166.png", "", "0", "0", "", "0", "282", "512", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "39", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "166"
"2520", "11/12/12", "00502", "seq02_rgb_167.png", "seq02_nir_167.png", "seq02_gt_167.png", "", "0", "0", "", "0", "272", "514", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "42", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "167"
"2521", "11/12/12", "00502", "seq02_rgb_168.png", "seq02_nir_168.png", "seq02_gt_168.png", "", "0", "0", "", "0", "363", "515", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "rouge/red", "0", "45", "", "19", "", "", "0", "", "", "1", "Université de Corse", "2", "168"
"2522", "11/12/12", "00502", "seq02_rgb_169.png", "seq02_nir_169.png", "seq02_gt_169.png", "", "0", "0", "", "0", "312", "513", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "41", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "169"
"2523", "11/12/12", "00502", "seq02_rgb_170.png", "seq02_nir_170.png", "seq02_gt_170.png", "", "0", "0", "", "0", "331", "506", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "51", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "170"
"2524", "11/12/12", "00502", "seq02_rgb_171.png", "seq02_nir_171.png", "seq02_gt_171.png", "", "0", "0", "", "0", "296", "516", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "51", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "171"
"2525", "11/12/12", "00502", "seq02_rgb_172.png", "seq02_nir_172.png", "seq02_gt_172.png", "", "0", "0", "", "0", "323", "513", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "rouge/red", "0", "49", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "172"
"2526", "11/12/12", "00502", "seq02_rgb_173.png", "seq02_nir_173.png", "seq02_gt_173.png", "", "0", "0", "", "0", "330", "508", "00:00:00", "Plateau expérimental - Corte", "", "", "", "5", "rouge/red", "0", "58", "", "20", "", "", "0", "", "", "1", "Université de Corse", "2", "173"
